task_id,table,dataset,horizon,model,seed,seq_len,status,mse,mae,paper_mse,paper_mae,delta_mse,delta_mae,final_batch_size,metric_space,parameters,train_time_s_per_batch,inference_time_s_per_batch,max_gpu_memory_mb,train_gpu_memory_mb,inference_gpu_memory_mb,macs,command_hash,requested_command_hash,config_hash,requested_config_hash,result_file,note
table3_plugin_ETTm2_H720_xPatch_s2021,table3_plugin,ETTm2,720,xPatch,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,d86af1db5219a8b9,d86af1db5219a8b9,0c969866c9d4296a,0c969866c9d4296a,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H720_xPatch_s2021/test_report.1778742494.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.207963.csv,
table4_ablation_ETTh1_H96_SRSNet_s2021,table4_ablation,ETTh1,96,SRSNet,2021,,completed,,,0.366,0.394,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,a5396b8778dc8fe1,a5396b8778dc8fe1,8416456685ab7154,8416456685ab7154,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H96_SRSNet_s2021/test_report.1778739544.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204154.csv,
table4_ablation_ETTh1_H96_SRSNet_NoAF_s2021,table4_ablation,ETTh1,96,SRSNet_NoAF,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,6e6f058a5055998d,6e6f058a5055998d,0322fdd3510f4591,0322fdd3510f4591,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H96_SRSNet_NoAF_s2021/test_report.1778740202.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204756.csv,
table4_ablation_ETTh1_H96_SRSNet_NoDR_s2021,table4_ablation,ETTh1,96,SRSNet_NoDR,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,cd70a7fbe2c1c45c,cd70a7fbe2c1c45c,e1317f97037b44c1,e1317f97037b44c1,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H96_SRSNet_NoDR_s2021/test_report.1778740157.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204672.csv,
table4_ablation_ETTh1_H96_SRSNet_NoSP_s2021,table4_ablation,ETTh1,96,SRSNet_NoSP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,27fd486c62c45881,27fd486c62c45881,78d55b36e534d880,78d55b36e534d880,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H96_SRSNet_NoSP_s2021/test_report.1778740094.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204588.csv,
table4_ablation_ETTh1_H96_SRSNet_NoSRS_s2021,table4_ablation,ETTh1,96,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,28f59ae48f1fce18,28f59ae48f1fce18,22fd2a0184883632,22fd2a0184883632,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H96_SRSNet_NoSRS_s2021/test_report.1778740019.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204502.csv,
table4_ablation_ETTh1_H192_SRSNet_s2021,table4_ablation,ETTh1,192,SRSNet,2021,,completed,,,0.4,0.415,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,5e923a4b91e2481f,5e923a4b91e2481f,29e246229e0024f3,29e246229e0024f3,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H192_SRSNet_s2021/test_report.1778739674.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204192.csv,
table4_ablation_ETTh1_H192_SRSNet_NoAF_s2021,table4_ablation,ETTh1,192,SRSNet_NoAF,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,de4b10b801672c7a,de4b10b801672c7a,6cd392644c035ada,6cd392644c035ada,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H192_SRSNet_NoAF_s2021/test_report.1778740240.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204779.csv,
table4_ablation_ETTh1_H192_SRSNet_NoDR_s2021,table4_ablation,ETTh1,192,SRSNet_NoDR,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,950f4e6f6a03038d,950f4e6f6a03038d,969fdadb83f731bf,969fdadb83f731bf,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H192_SRSNet_NoDR_s2021/test_report.1778740193.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204687.csv,
table4_ablation_ETTh1_H192_SRSNet_NoSP_s2021,table4_ablation,ETTh1,192,SRSNet_NoSP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,885970b15e5bfc38,885970b15e5bfc38,9f8c4a31ea5ea1ba,9f8c4a31ea5ea1ba,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H192_SRSNet_NoSP_s2021/test_report.1778740127.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204605.csv,
table4_ablation_ETTh1_H192_SRSNet_NoSRS_s2021,table4_ablation,ETTh1,192,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,a924e158d9a5a751,a924e158d9a5a751,e2d1d0b296cd7f39,e2d1d0b296cd7f39,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H192_SRSNet_NoSRS_s2021/test_report.1778740057.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204520.csv,
table4_ablation_ETTh1_H336_SRSNet_s2021,table4_ablation,ETTh1,336,SRSNet,2021,,completed,,,0.424,0.43,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,c516d6e8bb977c96,c516d6e8bb977c96,8108e2be409a3449,8108e2be409a3449,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H336_SRSNet_s2021/test_report.1778739620.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204210.csv,
table4_ablation_ETTh1_H336_SRSNet_NoAF_s2021,table4_ablation,ETTh1,336,SRSNet_NoAF,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,f77b990627c14ade,f77b990627c14ade,bc4754def87f2cd8,bc4754def87f2cd8,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H336_SRSNet_NoAF_s2021/test_report.1778740252.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204795.csv,
table4_ablation_ETTh1_H336_SRSNet_NoDR_s2021,table4_ablation,ETTh1,336,SRSNet_NoDR,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,b25f78e44bd405f5,b25f78e44bd405f5,93139c5042a58947,93139c5042a58947,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H336_SRSNet_NoDR_s2021/test_report.1778740185.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204706.csv,
table4_ablation_ETTh1_H336_SRSNet_NoSP_s2021,table4_ablation,ETTh1,336,SRSNet_NoSP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,98de2d2fc3d0dd88,98de2d2fc3d0dd88,c43723b94eb156ff,c43723b94eb156ff,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H336_SRSNet_NoSP_s2021/test_report.1778740108.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204607.csv,
table4_ablation_ETTh1_H336_SRSNet_NoSRS_s2021,table4_ablation,ETTh1,336,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,cc60a3d24bf1e01c,cc60a3d24bf1e01c,867c2cc6cfe438c6,867c2cc6cfe438c6,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H336_SRSNet_NoSRS_s2021/test_report.1778740046.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204522.csv,
table4_ablation_ETTh1_H720_SRSNet_s2021,table4_ablation,ETTh1,720,SRSNet,2021,,completed,,,0.426,0.455,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,bfcd961c10291014,bfcd961c10291014,6f0bd1cf3bbb4de0,6f0bd1cf3bbb4de0,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H720_SRSNet_s2021/test_report.1778739635.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204250.csv,
table4_ablation_ETTh1_H720_SRSNet_NoAF_s2021,table4_ablation,ETTh1,720,SRSNet_NoAF,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,89f84b1499b8333a,89f84b1499b8333a,568f49415ff337e0,568f49415ff337e0,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H720_SRSNet_NoAF_s2021/test_report.1778740243.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204797.csv,
table4_ablation_ETTh1_H720_SRSNet_NoDR_s2021,table4_ablation,ETTh1,720,SRSNet_NoDR,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,60035a36cb74b6ba,60035a36cb74b6ba,1aa68775489f7f5f,1aa68775489f7f5f,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H720_SRSNet_NoDR_s2021/test_report.1778740194.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204722.csv,
table4_ablation_ETTh1_H720_SRSNet_NoSP_s2021,table4_ablation,ETTh1,720,SRSNet_NoSP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,dd1cf346920751e3,dd1cf346920751e3,5f72ad68e216e92a,5f72ad68e216e92a,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H720_SRSNet_NoSP_s2021/test_report.1778740135.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204656.csv,
table4_ablation_ETTh1_H720_SRSNet_NoSRS_s2021,table4_ablation,ETTh1,720,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,88de9757bb1d7235,88de9757bb1d7235,7373a7f1cc45a424,7373a7f1cc45a424,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTh1_H720_SRSNet_NoSRS_s2021/test_report.1778740055.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204553.csv,
table4_ablation_ETTm2_H96_SRSNet_s2021,table4_ablation,ETTm2,96,SRSNet,2021,,completed,,,0.164,0.254,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,b208855486ebf227,b208855486ebf227,970ed18e6710d6f1,970ed18e6710d6f1,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H96_SRSNet_s2021/test_report.1778740117.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204282.csv,
table4_ablation_ETTm2_H96_SRSNet_NoAF_s2021,table4_ablation,ETTm2,96,SRSNet_NoAF,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,46e5e86331a4a60d,46e5e86331a4a60d,2a64c087fe14c126,2a64c087fe14c126,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H96_SRSNet_NoAF_s2021/test_report.1778741300.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205335.csv,
table4_ablation_ETTm2_H96_SRSNet_NoDR_s2021,table4_ablation,ETTm2,96,SRSNet_NoDR,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,96b408dffd0044ed,96b408dffd0044ed,6503f71690588442,6503f71690588442,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H96_SRSNet_NoDR_s2021/test_report.1778740979.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205156.csv,
table4_ablation_ETTm2_H96_SRSNet_NoSP_s2021,table4_ablation,ETTm2,96,SRSNet_NoSP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,b01dce8234d7a72e,b01dce8234d7a72e,30db1655ee4aebb6,30db1655ee4aebb6,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H96_SRSNet_NoSP_s2021/test_report.1778740680.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204987.csv,
table4_ablation_ETTm2_H96_SRSNet_NoSRS_s2021,table4_ablation,ETTm2,96,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,8e5d16ccc23dfcef,8e5d16ccc23dfcef,7be95393e6109239,7be95393e6109239,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H96_SRSNet_NoSRS_s2021/test_report.1778740411.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204825.csv,
table4_ablation_ETTm2_H192_SRSNet_s2021,table4_ablation,ETTm2,192,SRSNet,2021,,completed,,,0.22,0.291,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,f049af2e1237c4f4,f049af2e1237c4f4,e45057566330acc7,e45057566330acc7,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H192_SRSNet_s2021/test_report.1778740004.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204302.csv,
table4_ablation_ETTm2_H192_SRSNet_NoAF_s2021,table4_ablation,ETTm2,192,SRSNet_NoAF,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,93f4e509fcec8697,93f4e509fcec8697,624820905ce8b4c3,624820905ce8b4c3,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H192_SRSNet_NoAF_s2021/test_report.1778741266.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205366.csv,
table4_ablation_ETTm2_H192_SRSNet_NoDR_s2021,table4_ablation,ETTm2,192,SRSNet_NoDR,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,89e897eacc3c187c,89e897eacc3c187c,02391cf46f7da01e,02391cf46f7da01e,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H192_SRSNet_NoDR_s2021/test_report.1778740925.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205191.csv,
table4_ablation_ETTm2_H192_SRSNet_NoSP_s2021,table4_ablation,ETTm2,192,SRSNet_NoSP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,fb774e57c41303dc,fb774e57c41303dc,0559848c0b59c323,0559848c0b59c323,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H192_SRSNet_NoSP_s2021/test_report.1778740707.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205023.csv,
table4_ablation_ETTm2_H192_SRSNet_NoSRS_s2021,table4_ablation,ETTm2,192,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,69754cd5694eb0b7,69754cd5694eb0b7,b47bf1e6f18abf58,b47bf1e6f18abf58,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H192_SRSNet_NoSRS_s2021/test_report.1778740467.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204865.csv,
table4_ablation_ETTm2_H336_SRSNet_s2021,table4_ablation,ETTm2,336,SRSNet,2021,,completed,,,0.273,0.327,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,b0e03442bf74fefe,b0e03442bf74fefe,ce185088a4501340,ce185088a4501340,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H336_SRSNet_s2021/test_report.1778739979.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204323.csv,
table4_ablation_ETTm2_H336_SRSNet_NoAF_s2021,table4_ablation,ETTm2,336,SRSNet_NoAF,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,a961616087dd173c,a961616087dd173c,cdb23d188ac6e061,cdb23d188ac6e061,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H336_SRSNet_NoAF_s2021/test_report.1778741254.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205390.csv,
table4_ablation_ETTm2_H336_SRSNet_NoDR_s2021,table4_ablation,ETTm2,336,SRSNet_NoDR,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,70f0b5925e1ff061,70f0b5925e1ff061,66fa0658e5da66f8,66fa0658e5da66f8,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H336_SRSNet_NoDR_s2021/test_report.1778740934.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205209.csv,
table4_ablation_ETTm2_H336_SRSNet_NoSP_s2021,table4_ablation,ETTm2,336,SRSNet_NoSP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,b18224dbac45541b,b18224dbac45541b,64110a5af3afec1d,64110a5af3afec1d,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H336_SRSNet_NoSP_s2021/test_report.1778740725.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205042.csv,
table4_ablation_ETTm2_H336_SRSNet_NoSRS_s2021,table4_ablation,ETTm2,336,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,e2519290a1cfd77c,e2519290a1cfd77c,82c278ee4ebf30b0,82c278ee4ebf30b0,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H336_SRSNet_NoSRS_s2021/test_report.1778740450.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204868.csv,
table4_ablation_ETTm2_H720_SRSNet_s2021,table4_ablation,ETTm2,720,SRSNet,2021,,completed,,,0.35,0.383,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,17411eabafd0a17d,17411eabafd0a17d,6dbae33f3f4a450e,6dbae33f3f4a450e,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H720_SRSNet_s2021/test_report.1778740002.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204356.csv,
table4_ablation_ETTm2_H720_SRSNet_NoAF_s2021,table4_ablation,ETTm2,720,SRSNet_NoAF,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,5b318dbb9a7499df,5b318dbb9a7499df,1ef89ff64a88021d,1ef89ff64a88021d,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H720_SRSNet_NoAF_s2021/test_report.1778741245.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205422.csv,
table4_ablation_ETTm2_H720_SRSNet_NoDR_s2021,table4_ablation,ETTm2,720,SRSNet_NoDR,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,a817a45a81ebffa2,a817a45a81ebffa2,4a210a309e314a3d,4a210a309e314a3d,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H720_SRSNet_NoDR_s2021/test_report.1778740991.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205249.csv,
table4_ablation_ETTm2_H720_SRSNet_NoSP_s2021,table4_ablation,ETTm2,720,SRSNet_NoSP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,3efd7731bb506b40,3efd7731bb506b40,1a0d4745da80d86c,1a0d4745da80d86c,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H720_SRSNet_NoSP_s2021/test_report.1778740778.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205062.csv,
table4_ablation_ETTm2_H720_SRSNet_NoSRS_s2021,table4_ablation,ETTm2,720,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,a8561f93ef566725,a8561f93ef566725,43e64a25fb714b94,43e64a25fb714b94,/home/ubuntu/SRSNet/result/repro/lite-paper/table4_ablation/table4_ablation_ETTm2_H720_SRSNet_NoSRS_s2021/test_report.1778740491.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204898.csv,
table5_efficiency_ETTh1_DLinear,table5_efficiency,ETTh1,720,DLinear,,512,omitted-lite,,,,,,,,,,,,,,,,,,,,,Efficiency benchmark omitted from lite-paper scope.
table5_efficiency_ETTh1_PatchTST,table5_efficiency,ETTh1,720,PatchTST,,512,omitted-lite,,,,,,,,,,,,,,,,,,,,,Efficiency benchmark omitted from lite-paper scope.
table5_efficiency_ETTh1_SRSNet,table5_efficiency,ETTh1,720,SRSNet,,512,omitted-lite,,,0.426,0.455,,,,,,,,,,,,,,,,,Efficiency benchmark omitted from lite-paper scope.
table5_efficiency_ETTh1_TimesNet,table5_efficiency,ETTh1,720,TimesNet,,512,omitted-lite,,,,,,,,,,,,,,,,,,,,,Efficiency benchmark omitted from lite-paper scope.
table6_efficiency_ETTh1_PatchTST,table6_efficiency,ETTh1,720,PatchTST,,512,omitted-lite,,,,,,,,,,,,,,,,,,,,,Efficiency benchmark omitted from lite-paper scope.
table6_efficiency_ETTh1_SRSPlusPatchTST,table6_efficiency,ETTh1,720,SRSPlusPatchTST,,512,omitted-lite,,,,,,,,,,,,,,,,,,,,,Efficiency benchmark omitted from lite-paper scope.
